region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
13,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
14,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
18,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
25,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
29,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
33,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
34,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
49,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
60,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
66,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
72,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
86,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
87,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
88,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
90,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
106,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
113,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
119,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
124,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
126,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
140,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
149,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
150,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
151,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
172,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
177,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
178,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
180,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
182,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
191,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
210,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
212,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
216,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
220,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
221,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
225,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
230,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
233,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
242,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
255,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
256,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
261,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
276,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
277,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
282,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
284,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
286,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
287,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
289,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
303,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
307,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
309,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
312,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
318,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
321,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
324,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
325,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
326,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
340,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
364,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
367,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
376,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
409,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
415,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
416,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
419,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
422,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
423,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
426,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
441,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
446,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
454,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
462,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
463,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
468,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
485,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
500,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
503,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
506,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
514,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
517,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
531,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
541,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
559,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
562,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
591,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
595,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
605,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
606,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
611,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
625,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
632,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
636,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
643,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
647,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
649,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
652,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
654,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
669,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
677,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
689,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
695,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
700,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
703,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
708,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
728,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
730,0,0.0,0.0,0.027727998436489227,0.027727998436489227,0.0,0.027727998436489227,20,3086.6666666666665
