region_id,n_pixels,min_lat,max_lat,min_lon,max_lon,centroid_lat,centroid_lon,t_minutes,shift_meters
1,26,44.85720474078591,44.902201993665116,-81.645,-81.63,44.88278017938803,-81.638462,25,38583.33333333333
13,8,44.83220626694711,44.842205656484204,-84.86,-84.845,44.83720596171593,-84.85375,25,38583.33333333333
14,5,44.83220626694711,44.83720596171593,-84.815,-84.8,44.836206022762205,-84.809,25,38583.33333333333
18,6,44.752211150565586,44.76221054012221,-85.065,-85.055,44.75554394710511,-85.059167,25,38583.33333333333
25,19,44.70721389752533,44.74221176100619,-81.29,-81.27,44.72273894976995,-81.278684,25,38583.33333333333
29,54,44.672216034006354,44.71721328709503,-81.22,-81.18,44.697584485366754,-81.200278,25,38583.33333333333
33,234,44.60722000164483,44.702214202739306,-81.335,-81.195,44.646747588728324,-81.264209,25,38583.33333333333
34,10,44.677215728797215,44.6972145079525,-81.175,-81.16,44.685715209939815,-81.168,25,38583.33333333333
49,26,44.54722366393626,44.58222152761738,-81.155,-81.12,44.5674144314696,-81.137115,25,38583.33333333333
60,9,44.53222457948555,44.54722366393626,-81.11,-81.095,44.5405570708686,-81.103333,25,38583.33333333333
66,1837,44.25724136253913,44.527224884666445,-83.27,-82.825,44.36207696459881,-83.077964,25,38583.33333333333
72,14,44.482227631243376,44.502226410554066,-83.295,-83.27,44.491513064479676,-83.282143,25,38583.33333333333
86,167,44.39723281895218,44.482227631243376,-82.725,-82.64,44.438996269941235,-82.677006,25,38583.33333333333
87,270,44.362234954956435,44.47722793641273,-83.38,-83.28,44.42058339377306,-83.331556,25,38583.33333333333
88,12,44.45722915707801,44.472228241580886,-83.29,-83.265,44.46597862303936,-83.276667,25,38583.33333333333
90,11,44.452229462241256,44.46722854674781,-82.485,-82.465,44.45859307382926,-82.473182,25,38583.33333333333
106,25,44.4122319035013,44.43223068288159,-82.505,-82.435,44.42103136643121,-82.4698,25,38583.33333333333
113,13,44.39723281895218,44.41723159834834,-83.275,-83.255,44.40992404435946,-83.264615,25,38583.33333333333
119,76,44.33723648063137,44.39723281895218,-82.66,-82.57,44.362234954956435,-82.618158,25,38583.33333333333
124,31,44.36723464981716,44.39223312409979,-82.835,-82.795,44.38110480329241,-82.816613,25,38583.33333333333
126,6,44.38723342924604,44.39223312409979,-82.63,-82.615,44.38973327667308,-82.6225,25,38583.33333333333
140,23,44.35723526009429,44.38223373439089,-82.425,-82.395,44.371582384466905,-82.40913,25,38583.33333333333
149,10,44.35723526009429,44.36723464981716,-82.49,-82.47,44.36073504649795,-82.48,25,38583.33333333333
150,228,44.25224166764505,44.362234954956435,-82.6,-82.415,44.30883921369253,-82.507697,25,38583.33333333333
151,9,44.34723587036572,44.35723526009429,-83.43,-83.405,44.351124633031844,-83.416667,25,38583.33333333333
172,26,44.26724075232249,44.29723892163453,-83.09,-83.055,44.28262481349173,-83.074423,25,38583.33333333333
177,25,44.25224166764505,44.27724014209946,-82.62,-82.575,44.26624081334444,-82.5976,25,38583.33333333333
178,853,44.09725112507669,44.27724014209946,-81.885,-81.695,44.169374724348884,-81.78197,25,38583.33333333333
180,147,44.20724441352402,44.27224044721176,-83.36,-83.23,44.238739491605926,-83.293163,25,38583.33333333333
182,14,44.25724136253913,44.26724075232249,-83.12,-83.08,44.26295501386213,-83.100357,25,38583.33333333333
191,7,44.23724258295299,44.25224166764505,-82.62,-82.61,44.24581305994783,-82.614286,25,38583.33333333333
